Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator,Primary_size_verification,Exposure_medium,Zeta_potential_water_mV,Hydrodynamic_size_culture_nm,SiO$_{2}$NP_synthesis,Positive_control_inducer,Hydrodynamic_size_serum_nm,PDI_water,Interference_testing,Viability_mechanism,Cell_disease,SiO$_{2}$NP_source,Positive_control,Cell_culture,Zeta_potential_PBS/HBSS_mV,Surface_charge_culture,Zeta_potential_serum_mV,Zeta_potential_culture_mV,Cell_age,PDI_culture,Surface_charge_water,SiO$_{2}$NP_label,SiO$_{2}$NP_shape
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,24,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,48,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,72,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,24,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,48,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,72,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,24,unmodified,401-500,human,CCK-8/WST-8,201.33,tetrazolium ,verified,DMEM_high_glucose,negative_21-30,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,401-500,human,CCK-8/WST-8,201.33,tetrazolium ,verified,DMEM_high_glucose,negative_21-30,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,72,unmodified,401-500,human,CCK-8/WST-8,201.33,tetrazolium ,verified,DMEM_high_glucose,negative_21-30,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,24,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM_high_glucose,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM_high_glucose,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,72,unmodified,201-300,human,CCK-8/WST-8,150.78,tetrazolium ,verified,DMEM_high_glucose,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,24,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM_high_glucose,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM_high_glucose,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,72,unmodified,401-500,human,CCK-8/WST-8,151.91,tetrazolium ,verified,DMEM_high_glucose,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,7,GES-1,48,unmodified,301-400,human,Annexin_V_Propidium_iodide,357.36,live_dead_cell,verified,DMEM,negative_11-20,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,48,unmodified,401-500,human,Annexin_V_Propidium_iodide,201.33,live_dead_cell,verified,DMEM,negative_21-30,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,48,unmodified,201-300,human,Annexin_V_Propidium_iodide,150.78,live_dead_cell,verified,DMEM,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,gastric,12,GES-1,48,unmodified,401-500,human,Annexin_V_Propidium_iodide,151.91,live_dead_cell,verified,DMEM,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,non_carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,7,Caco_2,48,unmodified,301-400,human,Annexin_V_Propidium_iodide,357.36,live_dead_cell,verified,DMEM_high_glucose,negative_11-20,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,401-500,human,Annexin_V_Propidium_iodide,201.33,live_dead_cell,verified,DMEM_high_glucose,negative_21-30,401-500,high_temperature,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,201-300,human,Annexin_V_Propidium_iodide,150.78,live_dead_cell,verified,DMEM_high_glucose,negative_31-40,201-300,not_available,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
96,Non_cytotoxic,200,10%_FBS,epithelial,colon,12,Caco_2,48,unmodified,401-500,human,Annexin_V_Propidium_iodide,151.91,live_dead_cell,verified,DMEM_high_glucose,negative_11-20,greater_500,not_available,not_available,not_determined,not_determined,not_performed,Structural_cell_damage,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
97,Non_cytotoxic,25,serum_free,epithelial,liver,62.26,HepG2,24,unmodified,101-150,human,MTT,43.8045732,tetrazolium ,verified,DMEM,negative_41-50,101-150,low_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_31-40,non_embryonic,not_determined,negative,none,sphere
97,Cytotoxic,50,serum_free,epithelial,liver,62.26,HepG2,24,unmodified,101-150,human,MTT,43.8045732,tetrazolium ,verified,DMEM,negative_41-50,101-150,low_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_31-40,non_embryonic,not_determined,negative,none,sphere
97,Cytotoxic,75,serum_free,epithelial,liver,62.26,HepG2,24,unmodified,101-150,human,MTT,43.8045732,tetrazolium ,verified,DMEM,negative_41-50,101-150,low_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_31-40,non_embryonic,not_determined,negative,none,sphere
97,Cytotoxic,100,serum_free,epithelial,liver,62.26,HepG2,24,unmodified,101-150,human,MTT,43.8045732,tetrazolium ,verified,DMEM,negative_41-50,101-150,low_temperature,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_31-40,non_embryonic,not_determined,negative,none,sphere
98,Non_cytotoxic,5,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
98,Non_cytotoxic,10,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
98,Non_cytotoxic,50,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
98,Non_cytotoxic,100,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
98,Cytotoxic,500,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
98,Cytotoxic,1000,10%_FBS,fibroblast,liver,20,BRL,24,unmodified,not_determined,rat,MTT,136.3636364,tetrazolium ,verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,76-100,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,16.5,serum_free,epithelial,lung,20,A549,24,unmodified,not_determined,human,CellTiter-Blue,136.3636364,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,50,serum_free,epithelial,lung,20,A549,24,unmodified,not_determined,human,CellTiter-Blue,136.3636364,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,165,serum_free,epithelial,lung,20,A549,24,unmodified,not_determined,human,CellTiter-Blue,136.3636364,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,16.5,serum_free,epithelial,lung,12,A549,24,unmodified,not_determined,human,CellTiter-Blue,210,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,50,serum_free,epithelial,lung,12,A549,24,unmodified,not_determined,human,CellTiter-Blue,210,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
99,Non_cytotoxic,165,serum_free,epithelial,lung,12,A549,24,unmodified,not_determined,human,CellTiter-Blue,210,resazurin,not_verified,DMEM_high_glucose,not_determined,not_determined,not_available,not_available,not_determined,not_determined,performed,Cellular_metabolism,carcinoma,commercial,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
